카테고리,번호,상품명,가격,X,Y
"우유,유제품",68,[더리미티드]매일 상하 더블업체다15+5매(480G)] 더리미티드]매일 상하 더블업체다15+5매(480G),"7,980",0,0
"우유,유제품",69,[파스퇴르] 파스퇴르 우유 2.3L,"7,980",0,0
"우유,유제품",70,[매일유업] 커피속에 모카 락토프리 300ml 3입 기획,"3,780",0,0
"우유,유제품",71,[피코크] 에이클래스 드링킹 요거트 오리지널 750ml,"3,568",0,0
"우유,유제품",72,[일동후디스] 후디스 그릭요거트 플레인 450g,"5,900",0,0
"우유,유제품",73,[삼육두유] [삼육]두유 검은콩호두와아몬드 190m*16입,"16,800",0,0
"우유,유제품",74,[서울우유] 서울우유 2.3L,"6,680",0,0
"우유,유제품",75,[서울우유] 비요뜨 초코링 (138g*2개),"1,980",0,0
"우유,유제품",76,[빙그레] 바나나맛 우유(240ml4개) 960ml,"5,780",0,0
"우유,유제품",77,[서울우유] 속편한 우유 저지방 (900ml*2),"6,180",0,0
"우유,유제품",78,[피코크] 에이 클래스 락토프리 우유 900ml (1A등급)(남양유업),"3,096",0,0
"우유,유제품",79,[갓밀크] 1L(멸균),"1,900",0,0
"우유,유제품",80,[서울우유] 내속이편안한 우유 900ml*2입,"5,980",0,0
