카테고리,번호,상품명,가격,X,Y
"수산물,건해산",71,[국산] 남해안 생홍합 (1kg/팩),"4,980",0,0
"수산물,건해산",72,[CJ제일제당] CJ 비비고 한식간장 김자반 50g*2,"5,680",0,0
"수산물,건해산",73,[질러] 크레이지 핫 육포 100g,"9,880",0,0
"수산물,건해산",74,[국산] 손질 바지락 (200g/봉),"2,980",0,0
"수산물,건해산",75,[소고기육포 200g] 소고기육포 200g,"12,980",0,0
"수산물,건해산",76,[동원]견과가 쏙쏙 고소한 견과포 50g*4,"8,980",0,0
"수산물,건해산",77,[잭링크스] 데리야끼 육포 100g,"6,980",0,0
"수산물,건해산",78,"[국산] 손질 제주 은갈치 (대, 마리)","7,980",0,0
"수산물,건해산",79,[CJ제일제당] CJ 비비고 김밥김 (10매/22g),"2,480",0,0
"수산물,건해산",80,[국산] 새꼬막 (1kg/봉),"10,980",0,0
