카테고리,번호,상품명,가격,X,Y
"커피,원두,차",67,[피코크] 캐모마일 허니 블렌드티 7입 4.9g,"2,980",0,0
"커피,원두,차",68,[노브랜드] 카푸치노13g*30입,"4,680",0,0
"커피,원두,차",69,[맥심] TOP 스위트 아메리카노 275ml,"1,080",0,0
"커피,원두,차",70,[동서] 둥글레차(1.2g*50티백) 60g,"5,090",0,0
"커피,원두,차",71,[맥심] 화이트골드 커피믹스 180입 (11.7g*180개) (+20입 or 사은품 랜덤 증정),"29,980",0,0
"커피,원두,차",72,[맥심] 카누 다크 미니 30입 3+1 기획팩,"21,240",0,0
"커피,원두,차",73,[맥심] 아라비카100 리필 150g,"7,400",0,0
"커피,원두,차",74,[피코크] 갈아만든 생강레몬400g,"5,380",0,0
"커피,원두,차",75,[동서] 현미녹차 180입(1.5g*180티백) 270g,"12,760",0,0
"커피,원두,차",76,[노브랜드] 유자청 1200g,"7,980",0,0
"커피,원두,차",77,[노브랜드] 모카밀크믹스커피250개입,"22,800",0,0
"커피,원두,차",78,[동서식품] TOP 스위트아메리카노 380ml,"2,580",0,0
"커피,원두,차",79,[노브랜드] 핫초코 100입,"15,800",0,0
"커피,원두,차",80,[스타벅스] 에스프레소 로스트 홀빈 1.13kg,"45,390",0,0
